"id","name","url","under","under_id"
"5076","Гошівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5076","Долинський район","412"
"5079","Княжолуцька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5079","Долинський район","412"
"5080","Кропивницька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5080","Долинський район","412"
"5081","Лолинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5081","Долинський район","412"
"5082","Малотур'янська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5082","Долинський район","412"
"2783","Надіївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2783","Долинський район","412"
"2791","Новичківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2791","Долинський район","412"
"2865","Новоселицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2865","Долинський район","412"
"2871","Новошинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2871","Долинський район","412"
"5083","Оболонська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5083","Долинський район","412"
"5084","Підлісківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5084","Долинський район","412"
"5085","Раківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5085","Долинський район","412"
"5086","Рахинянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5086","Долинський район","412"
"5088","Сенечівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5088","Долинський район","412"
"5090","Солуківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5090","Долинський район","412"
"5092","Старомізунська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5092","Долинський район","412"
"2","Тростянецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2","Долинський район","412"
"89","Тяпчанська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/89","Долинський район","412"
"5093","Шевченківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5093","Долинський район","412"
"5094","Яворівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5094","Долинський район","412"
"12369833924333067","Витвицька сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833924333067","Долинський район","412"
"5095","Боднарівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5095","Калуський район","413"
"5097","Вістівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5097","Калуський район","413"
"5099","Голинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5099","Калуський район","413"
"5100","Добровлянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5100","Калуський район","413"
"5103","Завійська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5103","Калуський район","413"
"5106","Копанківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5106","Калуський район","413"
"5107","Кропивницька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5107","Калуський район","413"
"5108","Луківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5108","Калуський район","413"
"5109","Мостищенська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5109","Калуський район","413"
"5111","Новицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5111","Калуський район","413"
"5114","Підмихайлівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5114","Калуський район","413"
"5113","Пійлівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5113","Калуський район","413"
"5115","Ріп'янська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5115","Калуський район","413"
"5117","Середньоугринівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5117","Калуський район","413"
"5116","Сівко-Войнилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5116","Калуський район","413"
"5119","Сівко-Калуська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5119","Калуський район","413"
"5120","Студінська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5120","Калуський район","413"
"5121","Томашівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5121","Калуський район","413"
"5122","Тужилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5122","Калуський район","413"
"1663173751535044466","Войнилівська селищна територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751535044466","Калуський район","413"
"9346875924356926","Верхнянська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/9346875924356926","Калуський район","413"
"1472","Гвіздецька селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1472","Коломийський район","414"
"1473","Отинійська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1473","Коломийський район","414"
"5126","Виноградська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5126","Коломийський район","414"
"5127","Воронівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5127","Коломийський район","414"
"5128","Воскресинцівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5128","Коломийський район","414"
"1296","Голосківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1296","Коломийський район","414"
"5130","Джурківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5130","Коломийський район","414"
"5131","Жукотинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5131","Коломийський район","414"
"5132","Загайпільська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5132","Коломийський район","414"
"5133","Іванівецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5133","Коломийський район","414"
"5134","Ковалівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5134","Коломийський район","414"
"5136","Корницька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5136","Коломийський район","414"
"5135","Королівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5135","Коломийський район","414"
"5137","Коршівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5137","Коломийський район","414"
"5138","Ліснослобідська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5138","Коломийський район","414"
"5139","Ліснохлібичинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5139","Коломийський район","414"
"5149","Остапківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5149","Коломийський район","414"
"5151","Підгайчиківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5151","Коломийський район","414"
"5153","Раківчицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5153","Коломийський район","414"
"5155","Сідлищенська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5155","Коломийський район","414"
"5161","Спаська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5161","Коломийський район","414"
"5158","Старогвіздецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5158","Коломийський район","414"
"5159","Струпківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5159","Коломийський район","414"
"5163","Товмачицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5163","Коломийський район","414"
"5164","Торговицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5164","Коломийський район","414"
"24103","Угорницька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/24103","Коломийський район","414"
"5167","Ценявська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5167","Коломийський район","414"
"5168","Черемхівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5168","Коломийський район","414"
"5169","Шепарівцівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5169","Коломийський район","414"
"9346875917212970","Печеніжинська селищна територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/9346875917212970","Коломийський район","414"
"12369833926495798","Матеївецька сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833926495798","Коломийський район","414"
"12369833926364730","Нижньовербізька сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833926364730","Коломийський район","414"
"12369833926430253","П'ядицька сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833926430253","Коломийський район","414"
"964","Косівська міська рада","http://atu.minregion.gov.ua/ua/ustriy_page/964","Косівський район","418"
"1475","Кутська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1475","Косівський район","418"
"5171","Бабинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5171","Косівський район","418"
"5176","Бане-Березівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5176","Косівський район","418"
"5174","Великорожинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5174","Косівський район","418"
"5175","Вербовецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5175","Косівський район","418"
"24100","Вижньоберезівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/24100","Косівський район","418"
"5177","Городянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5177","Косівський район","418"
"5186","Лючківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5186","Косівський район","418"
"5185","Малорожинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5185","Косівський район","418"
"5183","Микитинецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5183","Косівський район","418"
"5182","Нижньоберезівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5182","Косівський район","418"
"5184","Пістинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5184","Косівський район","418"
"5188","Рибненська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5188","Косівський район","418"
"5187","Річківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5187","Косівський район","418"
"5190","Розтоківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5190","Косівський район","418"
"5195","Середньоберезівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5195","Косівський район","418"
"5191","Слобідська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5191","Косівський район","418"
"5192","Смоднянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5192","Косівський район","418"
"5193","Снідавська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5193","Косівський район","418"
"5194","Соколівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5194","Косівський район","418"
"5196","Старокутська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5196","Косівський район","418"
"5199","Трацька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5199","Косівський район","418"
"5200","Тюдівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5200","Косівський район","418"
"5204","Черганівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5204","Косівський район","418"
"5205","Шепітська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5205","Косівський район","418"
"5206","Шешорівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5206","Косівський район","418"
"5208","Яворівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5208","Косівський район","418"
"1663174109594387490","Яблунівська селищна територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663174109594387490","Косівський район","418"
"12369833924267530","Космацька сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/12369833924267530","Косівський район","418"
"1663173751551821707","Рожнівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751551821707","Косівський район","418"
"965","Надвірнянська міська рада","http://atu.minregion.gov.ua/ua/ustriy_page/965","Надвірнянський район","419"
"1477","Битківська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1477","Надвірнянський район","419"
"5210","Бистрицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5210","Надвірнянський район","419"
"5209","Білоославська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5209","Надвірнянський район","419"
"5211","Верхньомайданська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5211","Надвірнянський район","419"
"5213","Гвіздська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5213","Надвірнянський район","419"
"5216","Зеленська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5216","Надвірнянський район","419"
"5217","Каміннецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5217","Надвірнянський район","419"
"5218","Краснянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5218","Надвірнянський район","419"
"5207","Ліснотарновицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5207","Надвірнянський район","419"
"96","Лоївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/96","Надвірнянський район","419"
"5219","Молодківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5219","Надвірнянський район","419"
"5220","Назавизівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5220","Надвірнянський район","419"
"5221","Парищенська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5221","Надвірнянський район","419"
"5222","Пасічнянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5222","Надвірнянський район","419"
"5224","Пнівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5224","Надвірнянський район","419"
"5225","Саджавська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5225","Надвірнянський район","419"
"5226","Середньомайданська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5226","Надвірнянський район","419"
"5227","Стримбівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5227","Надвірнянський район","419"
"5228","Тисменичанська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5228","Надвірнянський район","419"
"69","Цуцилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/69","Надвірнянський район","419"
"1663173751551821714","Делятинська селищна територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751551821714","Надвірнянський район","419"
"1663173751551821709","Ланчинська селищна територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751551821709","Надвірнянський район","419"
"1663173751551821708","Переріслянська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751551821708","Надвірнянський район","419"
"284","Рогатинська міська рада","http://atu.minregion.gov.ua/ua/ustriy_page/284","Рогатинський район","420"
"1227","Букачівська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1227","Рогатинський район","420"
"2170","Бабухівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2170","Рогатинський район","420"
"2171","Васючинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2171","Рогатинський район","420"
"2172","Вербилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2172","Рогатинський район","420"
"2165","Верхньолипицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2165","Рогатинський район","420"
"2175","Виспянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2175","Рогатинський район","420"
"2176","Вишнівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2176","Рогатинський район","420"
"2177","Воскресинцівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2177","Рогатинський район","420"
"2178","Григорівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2178","Рогатинський район","420"
"2179","Данильченська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2179","Рогатинський район","420"
"5241","Дегівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5241","Рогатинський район","420"
"2180","Дичківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2180","Рогатинський район","420"
"2182","Добринівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2182","Рогатинський район","420"
"2183","Долинянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2183","Рогатинський район","420"
"2184","Жовчівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2184","Рогатинський район","420"
"2185","Заланівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2185","Рогатинський район","420"
"2174","Кліщівнянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2174","Рогатинський район","420"
"5229","Княгиницька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5229","Рогатинський район","420"
"5230","Козарівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5230","Рогатинський район","420"
"5231","Колоколинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5231","Рогатинський район","420"
"5232","Конюшківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5232","Рогатинський район","420"
"2173","Липівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/2173","Рогатинський район","420"
"5233","Луковецько-Вишнівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5233","Рогатинський район","420"
"5234","Лучинецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5234","Рогатинський район","420"
"5235","Нижньолипицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5235","Рогатинський район","420"
"99","Підвинянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/99","Рогатинський район","420"
"5236","Підгородянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5236","Рогатинський район","420"
"5240","Підкамінська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5240","Рогатинський район","420"
"5238","Підмихайлівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5238","Рогатинський район","420"
"5239","Помонятівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5239","Рогатинський район","420"
"5237","Потіцька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5237","Рогатинський район","420"
"5242","Пуківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5242","Рогатинський район","420"
"5243","Путятинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5243","Рогатинський район","420"
"5244","Сарниківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5244","Рогатинський район","420"
"5245","Світанківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5245","Рогатинський район","420"
"5246","Стратинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5246","Рогатинський район","420"
"5247","Уїздівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5247","Рогатинський район","420"
"5248","Фразька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5248","Рогатинський район","420"
"5249","Чагрівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5249","Рогатинський район","420"
"5250","Чернівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5250","Рогатинський район","420"
"5251","Черченська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5251","Рогатинський район","420"
"5252","Чесниківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5252","Рогатинський район","420"
"5253","Юнашківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5253","Рогатинський район","420"
"5254","Явченська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5254","Рогатинський район","420"
"1482","Перегінська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1482","Рожнятівський район","421"
"1480","Рожнятівська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1480","Рожнятівський район","421"
"5255","Берлогівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5255","Рожнятівський район","421"
"3098","Брошнівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/3098","Рожнятівський район","421"
"5256","Вербівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5256","Рожнятівський район","421"
"5257","Верхньострутинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5257","Рожнятівський район","421"
"5270","Вільхівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5270","Рожнятівський район","421"
"5258","Грабівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5258","Рожнятівський район","421"
"5259","Дубівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5259","Рожнятівський район","421"
"5260","Ілемнянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5260","Рожнятівський район","421"
"5262","Камінська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5262","Рожнятівський район","421"
"5263","Князівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5263","Рожнятівський район","421"
"5264","Красненська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5264","Рожнятівський район","421"
"5266","Липовицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5266","Рожнятівський район","421"
"5267","Лоп'янська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5267","Рожнятівський район","421"
"5268","Небилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5268","Рожнятівський район","421"
"5269","Нижньострутинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5269","Рожнятівський район","421"
"5272","Осмолодська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5272","Рожнятівський район","421"
"5273","Петранківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5273","Рожнятівський район","421"
"5172","Рівнянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5172","Рожнятівський район","421"
"3104","Ріпненська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/3104","Рожнятівський район","421"
"5271","Сваричівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5271","Рожнятівський район","421"
"5274","Сливківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5274","Рожнятівський район","421"
"5276","Суходільська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5276","Рожнятівський район","421"
"5277","Цінівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5277","Рожнятівський район","421"
"5278","Ясеновецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5278","Рожнятівський район","421"
"5279","Ясенська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5279","Рожнятівський район","421"
"1663173751551821713","Брошнів-Осадська селищна територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751551821713","Рожнятівський район","421"
"1663173751560210323","Спаська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751560210323","Рожнятівський район","421"
"758","Снятинська міська рада","http://atu.minregion.gov.ua/ua/ustriy_page/758","Снятинський район","422"
"5281","Балинцівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5281","Снятинський район","422"
"5282","Белелуївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5282","Снятинський район","422"
"5283","Борщівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5283","Снятинський район","422"
"5280","Будилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5280","Снятинський район","422"
"5284","Видинівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5284","Снятинський район","422"
"5285","Вовчківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5285","Снятинський район","422"
"5286","Ганьківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5286","Снятинський район","422"
"5287","Горішньозалучанська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5287","Снятинський район","422"
"5288","Джурівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5288","Снятинський район","422"
"5289","Завальська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5289","Снятинський район","422"
"5290","Задубрівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5290","Снятинський район","422"
"5292","Княженська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5292","Снятинський район","422"
"5293","Красноставська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5293","Снятинський район","422"
"5294","Кулачківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5294","Снятинський район","422"
"5295","Новоселицька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5295","Снятинський район","422"
"5297","Підвисоцька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5297","Снятинський район","422"
"5298","Попельниківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5298","Снятинський район","422"
"3241","Потічківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/3241","Снятинський район","422"
"5299","Прутівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5299","Снятинський район","422"
"5301","Русівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5301","Снятинський район","422"
"5302","Стецівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5302","Снятинський район","422"
"5305","Тулуківська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5305","Снятинський район","422"
"5306","Тучапська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5306","Снятинський район","422"
"5307","Устянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5307","Снятинський район","422"
"3449","Хутір-Будилівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/3449","Снятинський район","422"
"1663173751551821711","Заболотівська сільська територіальна громада","http://atu.minregion.gov.ua/ua/ustriy_page/1663173751551821711","Снятинський район","422"
"781","Тисменицька міська рада","http://atu.minregion.gov.ua/ua/ustriy_page/781","Тисменицький район","423"
"1484","Єзупільська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1484","Тисменицький район","423"
"1466","Лисецька селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1466","Тисменицький район","423"
"5316","Березівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5316","Тисменицький район","423"
"5317","Братковецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5317","Тисменицький район","423"
"5332","Вільшаницька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5332","Тисменицький район","423"
"5318","Ганнусівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5318","Тисменицький район","423"
"5322","Добровлянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5322","Тисменицький район","423"
"5320","Довгівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5320","Тисменицький район","423"
"5319","Драгомирчанська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5319","Тисменицький район","423"
"5321","Загвіздянська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5321","Тисменицький район","423"
"5323","Клубовецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5323","Тисменицький район","423"
"5324","Клузівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5324","Тисменицький район","423"
"5325","Козинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5325","Тисменицький район","423"
"5326","Колодіївська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5326","Тисменицький район","423"
"5327","Липівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5327","Тисменицький район","423"
"5328","Майданська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5328","Тисменицький район","423"
"5329","Марковецька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5329","Тисменицький район","423"
"5330","Милуванська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5330","Тисменицький район","423"
"5331","Новокривотульська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5331","Тисменицький район","423"
"5338","Підліська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5338","Тисменицький район","423"
"5335","Підлузька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5335","Тисменицький район","423"
"5336","Підпечерівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/5336","Тисменицький район","423"
